osm_id,network_id
22388,set()
15304,{'71162'}
5639,set()
7646,{'570606'}
6500,{'545883'}
9095,set()
16845,{'469521'}
15616,{'125068'}
20016,{'474139'}
15636,set()
6313,set()
25035,set()
21039,{'494809'}
12395,{'221666'}
26247,set()
18265,{'198977'}
28680,{'65113'}
856,set()
1377,{'550141'}
4215,set()
30079,set()
19537,set()
21559,{'80973'}
27737,{'558368'}
14969,set()
441,set()
17801,{'481994'}
2781,{'319860'}
4307,{'25492'}
13819,set()
21672,{'293915'}
9925,{'461113'}
18942,{'430727'}
2724,set()
20521,set()
24613,set()
4671,{'514705'}
21865,set()
24080,"{'80973', '230357'}"
8424,set()
18038,{'80973'}
5110,{'459658'}
565,{'570602'}
15307,"{'198822', '570711'}"
7395,{'266986'}
3745,set()
12504,set()
9331,{'479959'}
14765,set()
6218,{'549284'}
11501,set()
19897,{'254477'}
7450,{'84120'}
17338,set()
28053,set()
617,set()
4721,{'314689'}
19475,{'427104'}
6662,set()
24396,{'296806'}
15987,set()
10885,set()
24455,{'552380'}
3459,set()
20634,{'217700'}
7979,set()
22563,{'124547'}
2828,{'479541'}
22071,{'570602'}
23502,{'479570'}
24017,{'570562'}
22212,{'522090'}
13207,set()
14349,{'310619'}
18707,{'494980'}
23591,set()
1195,set()
10261,set()
29958,{'350380'}
3980,{'493503'}
1246,{'572116'}
6816,{'89616'}
3630,{'357362'}
3778,set()
11790,"{'525071', '550125'}"
24058,set()
4619,{'571669'}
30251,{'571031'}
20683,{'572116'}
21280,set()
2770,set()
2415,set()
9405,{'545694'}
13737,{'525759'}
17036,{'317315'}
8358,{'570562'}
18650,{'423984'}
13420,{'65113'}
12072,set()
16449,{'406834'}
22758,set()
9452,{'517839'}
18222,{'548642'}
2821,{'479541'}
17727,{'557784'}
24497,set()
3177,{'198402'}
10365,set()
27655,{'294599'}
793,{'107874'}
14583,set()
22738,{'253963'}
17999,{'154992'}
12368,{'461580'}
8155,{'110814'}
20789,{'39116'}
16936,{'484996'}
15627,{'39116'}
25250,set()
14644,set()
23133,set()
25585,set()
9126,{'518245'}
24723,{'571985'}
17426,{'262488'}
19230,set()
15225,{'490688'}
12488,{'278245'}
25771,set()
11881,set()
329,{'440859'}
3184,{'317121'}
18703,{'494980'}
6256,set()
17561,"{'340886', '183977'}"
4515,set()
14413,{'462593'}
26409,{'516163'}
28369,{'254114'}
14165,set()
7794,{'488067'}
22666,"{'387473', '482708'}"
7342,set()
19049,{'548509'}
21135,{'277723'}
11303,"{'202524', '339432'}"
14309,set()
4257,set()
20051,{'380597'}
9902,"{'320747', '536796'}"
8312,{'517786'}
1158,{'548642'}
9177,{'410520'}
12943,{'253437'}
25320,{'253437'}
46,{'106'}
10211,{'261372'}
23208,{'330893'}
22051,set()
5563,{'494947'}
15579,{'436449'}
10296,{'491336'}
12878,set()
26654,set()
837,{'253437'}
27381,set()
12047,set()
4632,{'494151'}
30252,{'91025'}
10729,{'309153'}
26917,set()
4829,{'89818'}
4774,"{'278420', '233076'}"
462,set()
20719,{'262758'}
7381,set()
30166,set()
22753,set()
59,{'539348'}
10759,{'489065'}
11740,set()
1839,{'308896'}
17899,{'20490'}
22535,{'460228'}
5419,{'545883'}
6015,set()
8690,{'410063'}
3617,{'549645'}
16084,set()
9554,{'571971'}
20798,{'436449'}
8542,set()
2552,set()
9427,set()
24511,set()
4826,{'410520'}
8848,set()
28867,{'379173'}
10493,set()
22871,set()
199,{'34974'}
4259,{'89433'}
7713,"{'223439', '410610'}"
2565,{'273074'}
3954,set()
12514,{'416255'}
26002,set()
29301,set()
1699,"{'150742', '174321', '114253'}"
27740,set()
1089,set()
21315,{'273167'}
8065,set()
2686,set()
6978,set()
19446,{'385512'}
2887,set()
25383,{'284094'}
18200,set()
91,set()
25907,{'67058'}
5201,{'462649'}
1592,{'551308'}
4885,{'516378'}
17110,set()
28442,{'558493'}
4035,set()
5752,set()
10789,set()
10741,{'516481'}
22229,{'126108'}
23734,set()
22840,{'226167'}
29901,set()
16784,{'537765'}
20339,set()
3112,set()
22442,{'410063'}
10929,set()
896,{'553947'}
15060,{'293428'}
1451,{'73649'}
18986,{'73649'}
2609,{'392149'}
1486,set()
14943,set()
9918,set()
9390,set()
11879,set()
8207,{'421159'}
6153,set()
9532,set()
21611,{'20490'}
16883,set()
22579,{'251814'}
576,{'387762'}
969,set()
21747,{'397219'}
13044,{'91497'}
11284,{'486914'}
2249,{'317049'}
20256,set()
26183,{'494938'}
21637,set()
9659,set()
22362,set()
22361,set()
16272,set()
558,set()
20028,{'537765'}
20647,{'357030'}
5988,{'467689'}
3893,{'419239'}
3550,set()
18532,set()
20376,{'491073'}
29145,set()
5649,set()
22519,set()
1298,{'548857'}
237,set()
20755,{'551280'}
16734,{'556560'}
25450,"{'277723', '490688'}"
945,{'410610'}
10344,set()
23507,set()
9759,{'550125'}
17084,{'557526'}
24908,{'558242'}
9081,{'125068'}
12379,set()
27895,{'322277'}
23048,set()
11217,{'514613'}
2228,{'319860'}
4691,set()
28471,{'478976'}
30266,set()
3863,{'418177'}
10644,{'570602'}
26292,set()
22265,set()
20083,{'474139'}
6081,set()
27021,set()
24424,set()
15192,{'308896'}
27113,{'543275'}
11805,"{'73734', '387762'}"
25497,{'467229'}
30184,set()
12737,{'107874'}
28389,set()
16134,{'261372'}
19078,{'558313'}
27735,set()
1647,set()
28746,{'226924'}
10683,{'494938'}
22807,{'290953'}
3646,set()
187,{'282408'}
6543,{'423984'}
22031,{'558268'}
15008,{'254593'}
23950,set()
18076,set()
11889,{'80608'}
21005,{'556341'}
26007,{'545989'}
8621,{'416664'}
26272,"{'316799', '410520'}"
20097,{'282408'}
6638,{'91025'}
21526,{'345420'}
24581,set()
22146,{'387762'}
16841,{'440661'}
10189,set()
17649,set()
11211,{'427370'}
24213,{'178521'}
15265,set()
29333,{'308848'}
15106,{'154173'}
17890,{'474848'}
11456,set()
406,set()
12528,{'551273'}
19275,{'252914'}
24247,set()
2432,{'543275'}
21507,{'348376'}
20884,set()
23980,set()
6466,set()
15033,set()
22005,{'432861'}
28340,set()
5691,set()
17536,{'462649'}
11030,{'291732'}
28531,set()
17434,{'397219'}
20227,{'571664'}
2011,set()
27335,set()
29703,{'474548'}
15666,{'221334'}
20965,set()
24119,set()
27816,set()
2501,{'542363'}
5502,{'420705'}
26978,{'380597'}
2879,set()
26504,{'205508'}
17960,set()
16474,"{'253963', '284801'}"
23465,{'252071'}
22237,{'126108'}
16776,{'473177'}
8834,{'350864'}
11862,"{'425615', '571321'}"
3004,set()
15568,{'319139'}
13143,{'154483'}
3499,set()
29031,{'224322'}
12315,{'545960'}
2051,set()
11950,set()
12478,set()
5657,{'467315'}
12661,set()
25725,{'273167'}
2426,set()
22415,set()
6895,{'13783'}
24818,set()
29485,set()
1276,{'297103'}
29522,{'558396'}
25348,{'494809'}
15821,{'491073'}
25703,set()
8837,{'198402'}
1776,{'526526'}
11040,set()
28021,set()
20925,{'253507'}
26110,{'494938'}
21676,set()
9140,set()
22162,set()
10452,{'282367'}
4474,{'409912'}
6897,{'556341'}
19400,set()
19028,set()
12696,set()
30178,{'34471'}
10142,{'198977'}
28480,{'78639'}
7265,{'494947'}
6279,{'224322'}
11249,{'103342'}
9435,set()
2135,set()
22559,{'89156'}
2787,{'479541'}
5789,set()
8544,{'64934'}
1181,{'516474'}
16320,set()
26987,{'558373'}
6567,{'425477'}
27084,set()
137,{'549284'}
1302,{'571669'}
30095,{'103642'}
22735,{'253963'}
29556,{'522090'}
16699,set()
26205,set()
2559,set()
28517,{'342816'}
29127,set()
13408,set()
6958,set()
23889,{'410610'}
6712,{'558373'}
8003,{'284546'}
22012,set()
3592,set()
28968,{'460228'}
5200,{'107561'}
11076,{'24099'}
21833,set()
13129,{'254734'}
7135,{'557526'}
1314,set()
5504,set()
4095,{'344506'}
10878,{'252071'}
14749,{'410610'}
14609,{'410610'}
2205,{'407942'}
6251,{'385512'}
18616,{'415736'}
12981,set()
12501,set()
23903,set()
18469,{'494980'}
4101,"{'200196', '110818'}"
4949,{'487948'}
13602,{'308896'}
16553,"{'17355', '317121'}"
1151,{'418177'}
18383,{'95276'}
10259,{'494721'}
25494,{'467229'}
29194,set()
14718,set()
6806,set()
24057,set()
18245,{'548642'}
9626,{'516481'}
16769,set()
9546,set()
23972,{'570562'}
7714,set()
17559,{'404763'}
21892,set()
27619,set()
21385,set()
20109,set()
11255,{'253437'}
11953,set()
29317,set()
5633,{'461580'}
30341,{'29806'}
17345,set()
6066,{'296806'}
16664,"{'206831', '392149'}"
27794,set()
8064,{'570603'}
14573,{'440805'}
11262,set()
2574,{'548642'}
2804,{'551280'}
25543,set()
9268,set()
533,{'39445'}
15248,"{'308896', '273167'}"
15068,{'39445'}
11502,set()
549,{'549645'}
25186,set()
12415,{'319860'}
2998,set()
28591,{'252877'}
7601,{'233331'}
11795,set()
30440,{'409721'}
6108,{'459651'}
5625,{'73734'}
8776,set()
9896,{'538633'}
2891,{'558268'}
27455,set()
23879,set()
6412,set()
22984,set()
17004,"{'255534', '557526'}"
13111,set()
2400,{'286760'}
11020,set()
15170,{'91497'}
18804,{'570606'}
1192,{'514889'}
24595,{'551344'}
4997,{'418177'}
12771,{'550125'}
20156,{'91090'}
28532,{'545812'}
12115,{'286201'}
9704,set()
21129,set()
24538,set()
429,{'514705'}
15384,{'416311'}
22513,{'124547'}
11800,{'550125'}
29862,set()
12760,{'255982'}
27111,set()
7196,"{'272175', '554223'}"
13074,set()
9124,{'516481'}
27703,set()
30405,set()
17443,{'494665'}
27073,set()
7734,set()
2876,{'277999'}
23959,{'474548'}
15482,{'343808'}
14654,set()
10597,{'317214'}
1682,{'558368'}
2248,{'459933'}
4869,{'308776'}
24649,{'357474'}
16536,{'17355'}
19828,set()
8326,set()
1810,{'545372'}
11932,{'459907'}
23501,set()
13578,{'516474'}
659,{'494809'}
12727,{'272454'}
29791,{'423944'}
8706,{'515765'}
4283,{'518245'}
7466,set()
20183,set()
5997,set()
13380,{'460226'}
9248,{'252027'}
5947,{'27046'}
15714,{'527225'}
8547,{'103294'}
15768,{'494947'}
9537,set()
3728,{'343793'}
15249,set()
11980,{'272908'}
369,{'284546'}
30129,{'89162'}
6804,set()
7193,{'272175'}
12759,{'534786'}
24979,{'570603'}
15317,{'490688'}
4569,set()
23822,{'556764'}
30288,set()
28964,set()
6504,{'273194'}
14791,{'24961'}
20675,{'572116'}
7671,{'535241'}
16113,{'432624'}
29718,set()
176,{'297255'}
2428,set()
9607,{'308776'}
10641,set()
12606,{'272908'}
30117,{'89162'}
9471,{'356054'}
3241,{'125068'}
30043,{'472324'}
8435,set()
12267,set()
18238,{'385512'}
16082,{'173051'}
20181,{'570562'}
21883,{'330893'}
30208,set()
4645,{'514705'}
8822,{'406834'}
30312,set()
13222,set()
1375,{'254593'}
8214,set()
17965,set()
16938,set()
23961,set()
18974,{'308848'}
9314,{'556560'}
20060,{'549645'}
3804,{'545928'}
18607,{'558194'}
15234,set()
620,{'551114'}
25467,set()
4012,{'535229'}
5142,set()
2988,{'261797'}
19412,{'224322'}
22054,set()
21779,{'424424'}
14652,{'409721'}
28318,{'558493'}
27830,{'494844'}
25695,{'550125'}
3418,set()
16801,{'205508'}
29228,{'308848'}
6481,set()
16927,set()
10913,{'125149'}
14011,set()
7756,{'381685'}
18585,set()
25547,set()
23887,{'410610'}
16750,{'106915'}
21119,{'440859'}
14300,{'334871'}
23185,{'223067'}
27188,set()
16902,set()
27266,set()
18353,{'272175'}
21389,{'254593'}
24601,{'297255'}
15668,set()
13220,set()
10129,{'216306'}
28184,{'297072'}
21631,{'357943'}
15485,set()
16023,set()
3628,set()
22536,{'460228'}
30159,{'89162'}
5605,{'550125'}
24727,"{'88753', '544480'}"
25106,"{'21961', '420109'}"
5811,{'516474'}
13324,{'379173'}
6143,set()
25131,{'459543'}
30222,set()
5955,set()
14162,set()
4631,{'308896'}
5654,set()
25851,set()
24878,set()
28660,{'543275'}
22986,set()
8894,set()
11446,{'426940'}
19513,set()
3828,{'558183'}
15435,set()
4547,set()
4032,{'221666'}
26566,{'558373'}
12747,{'494809'}
28158,{'518540'}
4378,{'440661'}
22506,set()
6686,{'570606'}
29378,"{'459651', '514613', '354410'}"
29888,set()
18929,set()
12444,set()
8879,set()
1579,{'253437'}
1488,set()
25612,set()
9916,{'532273'}
9622,set()
21908,set()
25430,set()
15677,{'570603'}
8884,{'542363'}
17804,"{'514613', '459651'}"
16046,"{'432624', '356054'}"
2845,{'516378'}
23120,set()
11493,{'254593'}
943,{'532273'}
4646,set()
19608,{'516163'}
16847,set()
2503,{'474139'}
17380,set()
15957,{'341771'}
115,set()
11267,set()
12003,set()
27046,set()
24761,{'421159'}
27769,set()
15570,set()
16124,set()
26069,set()
12896,{'410520'}
13680,{'545694'}
12416,"{'416255', '319860'}"
9809,set()
8219,set()
29362,set()
24461,set()
20033,set()
7313,{'319860'}
24134,{'89340'}
10124,{'554614'}
14072,{'21961'}
8932,set()
13182,set()
26400,set()
852,{'415853'}
17301,{'371387'}
16955,{'175629'}
4597,{'571669'}
25057,{'21961'}
9374,{'310584'}
19243,{'467184'}
22936,{'319139'}
10685,{'522090'}
8322,set()
28593,set()
14715,set()
25856,set()
27484,set()
21731,{'424424'}
23569,set()
10838,{'549409'}
10177,set()
2893,{'89340'}
22178,set()
2342,{'572125'}
30349,{'294599'}
2629,{'80973'}
5335,{'516474'}
28786,set()
7999,{'278457'}
3969,set()
8104,set()
11384,{'420042'}
18415,set()
28282,{'98300'}
5224,set()
22570,{'124547'}
24557,set()
22841,{'226167'}
18404,"{'551138', '571035'}"
13351,"{'558242', '516474'}"
16637,set()
15290,{'71162'}
2198,{'536796'}
27609,{'416255'}
8290,{'297255'}
3684,{'517786'}
4608,set()
11358,{'29806'}
20629,{'217700'}
22642,{'459660'}
19588,set()
15796,set()
27980,set()
12999,set()
21374,{'494844'}
3647,{'385512'}
26478,{'545989'}
5895,set()
28481,"{'261797', '168039'}"
7202,set()
26157,{'440805'}
10246,{'392149'}
4077,{'406834'}
7860,set()
24023,set()
25707,set()
22484,{'345312'}
3578,{'381685'}
29201,set()
3681,set()
5963,{'89340'}
17117,{'551534'}
18855,set()
7319,{'494947'}
20211,{'410610'}
7195,set()
2207,set()
15977,{'570602'}
16347,set()
17381,set()
4369,set()
12345,{'545960'}
28598,{'342816'}
9254,set()
30145,{'460656'}
11505,"{'425615', '252071'}"
2582,{'198977'}
8259,set()
21633,set()
23513,{'297114'}
14094,{'558431'}
14310,set()
23797,{'200113'}
14632,set()
18888,{'494980'}
20539,{'92620'}
26162,{'494938'}
26880,set()
29972,{'570562'}
6505,{'571035'}
22940,{'227498'}
10598,"{'551094', '416664'}"
3642,{'297072'}
8484,{'297114'}
3875,{'558194'}
12888,{'50418'}
839,{'342816'}
20328,{'226167'}
6970,"{'342438', '278498'}"
23466,{'252071'}
7257,{'89340'}
8107,set()
1233,{'549002'}
9300,set()
2672,set()
18740,{'278457'}
29242,{'308848'}
1796,{'494947'}
27051,{'418194'}
17217,{'517635'}
16605,{'418194'}
23413,{'459933'}
11729,set()
13399,set()
9401,set()
27637,{'294599'}
5709,set()
3422,set()
6424,{'517635'}
6270,set()
22378,set()
6872,{'403225'}
593,{'115872'}
15871,set()
17525,{'184626'}
27858,set()
9544,set()
22427,{'29806'}
20439,"{'350596', '338511', '309153'}"
24313,set()
3521,"{'34471', '351960'}"
18639,set()
1011,set()
16004,{'310619'}
18054,{'483485'}
3378,set()
21568,{'483485'}
30027,set()
12418,{'319860'}
12283,set()
19144,{'516474'}
17198,{'462649'}
23689,set()
25345,{'317049'}
25903,{'432861'}
16923,set()
12321,{'284696'}
10653,"{'557784', '518540', '548900'}"
20390,{'540930'}
14247,{'572125'}
7477,set()
7375,{'309695'}
26390,set()
22175,{'517786'}
28031,set()
588,set()
20418,{'440383'}
25367,{'462611'}
19484,{'548642'}
23089,{'551835'}
28138,set()
17501,{'184626'}
22627,{'343426'}
23872,{'89340'}
13278,{'205446'}
790,{'483347'}
5474,set()
7094,"{'421159', '115387'}"
1851,set()
27891,set()
8203,{'351960'}
27122,{'461589'}
20764,set()
21142,{'183639'}
22459,{'205508'}
19454,set()
20799,{'436449'}
14164,set()
29441,set()
7610,set()
28414,set()
16406,{'15971'}
16985,{'420733'}
19935,{'183639'}
6867,{'317020'}
6930,{'348248'}
19784,"{'551173', '198630'}"
1378,set()
4134,{'556560'}
27699,"{'266783', '284740'}"
11392,set()
25499,{'467229'}
9497,{'570602'}
11083,{'410520'}
23281,{'247758'}
25124,set()
28727,{'571024'}
19008,{'548649'}
11488,{'488067'}
14537,set()
20980,set()
17651,set()
5514,{'467229'}
14961,{'415419'}
17708,{'459651'}
17601,set()
12930,set()
13779,{'416311'}
9803,{'410063'}
8284,{'297255'}
20828,set()
19271,set()
14086,set()
17974,set()
5252,set()
2189,{'341771'}
5707,set()
11671,{'545989'}
6502,{'558194'}
23910,{'282408'}
26541,{'548642'}
19775,{'198977'}
10214,set()
207,{'481994'}
6586,{'542363'}
7804,set()
25171,set()
11718,set()
22747,set()
3076,{'352273'}
3250,{'440699'}
19965,{'424424'}
2875,set()
7030,{'474848'}
27190,{'494980'}
15818,{'33931'}
4550,set()
12091,"{'83696', '228685', '406501'}"
19915,{'429982'}
26673,set()
13886,set()
13859,"{'279148', '571985'}"
13696,{'252027'}
16669,set()
4133,set()
23226,set()
8995,{'409803'}
29657,set()
6576,{'461589'}
24682,{'551094'}
13004,{'278901'}
15669,{'215677'}
702,set()
26371,{'64934'}
14794,{'88072'}
9673,{'272908'}
25818,set()
25682,{'273167'}
11535,set()
20657,{'217700'}
16248,set()
19424,set()
17447,{'462649'}
27448,set()
25015,set()
15209,set()
13735,set()
18978,{'73649'}
1932,set()
9525,{'570602'}
9014,"{'548616', '556341'}"
2566,"{'43767', '406834'}"
28637,{'543275'}
20793,{'436449'}
10213,{'551114'}
24295,{'344506'}
2133,set()
8718,{'462590'}
11228,{'15971'}
19834,set()
6162,set()
12555,{'479541'}
12685,{'550125'}
13924,{'200113'}
25325,set()
26452,{'254593'}
26523,{'357943'}
26920,set()
28960,set()
14898,set()
21257,{'551308'}
6137,set()
22612,{'232723'}
21305,set()
17502,{'536149'}
10889,{'551840'}
16407,{'481165'}
26931,set()
29998,{'479570'}
4942,set()
16464,{'516474'}
22292,{'483485'}
328,{'154483'}
13386,{'545372'}
17396,{'90664'}
297,set()
16697,set()
28696,set()
24441,set()
23204,set()
13116,{'115872'}
12032,{'284546'}
6351,set()
15962,set()
88,set()
11878,set()
16370,set()
13501,{'549118'}
20354,{'226167'}
6555,{'494980'}
20297,set()
13665,{'205446'}
21974,set()
6431,{'545989'}
14071,set()
11684,{'558418'}
18572,{'282408'}
5374,"{'106', '341771'}"
19467,{'224322'}
11656,set()
1009,set()
19741,{'47161'}
14297,"{'356054', '153453', '94019'}"
8340,set()
20127,{'282408'}
2805,{'319860'}
4766,{'343426'}
30026,{'29806'}
25204,{'308785'}
22232,{'126108'}
7962,set()
29508,{'558191'}
9862,set()
2176,set()
7864,{'474479'}
21020,{'409803'}
23793,set()
29892,{'467315'}
25718,set()
4545,set()
20436,{'166368'}
17275,{'223067'}
6991,{'253507'}
14824,{'545984'}
25242,set()
7221,set()
7891,{'3612'}
2147,{'558183'}
21284,set()
30412,set()
24504,set()
2243,{'228685'}
4128,set()
8835,{'416181'}
11808,set()
12855,{'308896'}
7148,{'297072'}
11597,{'410528'}
3703,{'461580'}
23720,{'29806'}
2247,set()
1152,set()
7184,{'385491'}
17046,{'462649'}
9260,{'570877'}
5308,{'43767'}
26800,set()
25163,set()
9958,"{'467689', '125229'}"
18,set()
21165,set()
4712,set()
8216,set()
12669,set()
19224,set()
23399,{'297114'}
21423,{'50418'}
8090,set()
6425,{'420733'}
18449,{'253963'}
25226,set()
9623,{'516481'}
215,{'91497'}
3834,{'540930'}
23431,"{'425615', '297114'}"
11310,set()
26555,{'558373'}
20845,set()
